PROV_TERR,SITE_NO,SITE_NAME_NOM,DATE,TEMPERATURE (WATER),PH,TURBIDITY,LATITUDE,LONGITUDE
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2009-08-18,15.0,7.82,14.898467320261437,60.876,-135.43545
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2009-08-18,4.885352143248175,7.08,0.6,46.65076,-72.71208
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2009-08-19,4.885352143248175,7.99,14.898467320261437,53.27956,-103.58755
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2009-08-19,4.885352143248175,8.6,14.898467320261437,46.79359,-84.39111
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2009-08-19,4.885352143248175,8.2,14.898467320261437,49.18562,-122.75014
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2009-08-19,4.885352143248175,7.93,14.898467320261437,45.56887,-65.75331
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2009-08-20,4.885352143248175,7.93,14.898467320261437,45.89269,-64.9751
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2009-08-20,4.885352143248175,8.44,14.898467320261437,44.01496,-66.14925
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2009-08-20,4.885352143248175,7.6,14.898467320261437,44.84347,-63.79918
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2009-08-24,4.885352143248175,8.28,18.1,46.311578,-72.546012
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2009-08-25,4.885352143248175,8.31,14.898467320261437,51.088425,-115.350551
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2009-08-26,4.885352143248175,8.38,14.898467320261437,51.33497,-116.04974
AB,AL07AA0015,ATHABASCA RIVER ABOVE ATHABSCA FALLS,2009-08-26,4.885352143248175,8.42,14.898467320261437,57.18231,-111.6332
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2009-08-26,4.885352143248175,7.5,14.898467320261437,51.94054,-114.63936
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2009-08-26,4.885352143248175,7.561227656100738,6.6,49.99405,-97.78091
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2009-08-26,4.885352143248175,7.561227656100738,17.2,45.98665,-88.65258
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2009-08-26,7.5,8.25,14.898467320261437,49.10269,-116.55424
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2009-08-26,4.885352143248175,7.561227656100738,47.8,45.2583,-66.08925
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2009-08-26,4.885352143248175,8.26,14.898467320261437,54.72917,-113.2792
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2009-08-27,4.885352143248175,8.36,14.898467320261437,53.83474,-107.03254
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2009-08-31,7.0,8.02,14.898467320261437,36.06495,-115.30544
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2009-09-01,4.885352143248175,8.18,14.898467320261437,44.57449,-64.16077
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2009-09-01,4.885352143248175,6.47,14.898467320261437,47.8012,-103.21318
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2009-09-01,4.885352143248175,8.42,14.898467320261437,59.51412,-126.36461
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2009-09-01,4.885352143248175,8.26,14.898467320261437,49.71756,-97.12636
NT,NW07OB0002,HAY RIVER NEAR ALBERTA/NWT BORDER,2009-09-02,4.885352143248175,8.04,14.898467320261437,60.81046,-115.78815
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2009-09-02,4.885352143248175,8.34,14.898467320261437,52.10582,-101.2661
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2009-09-03,4.885352143248175,7.42,14.898467320261437,50.29433,-95.54489
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2009-09-03,4.885352143248175,5.18,14.898467320261437,44.32068,-79.88702
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2009-09-07,4.885352143248175,5.08,14.898467320261437,44.40816,-65.23315
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2009-09-08,11.0,8.19,14.898467320261437,60.05176,-128.90848
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2009-09-08,6.5,7.75,14.898467320261437,-43.39192,170.18177
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2009-09-09,4.885352143248175,6.73,0.5,46.65076,-72.71208
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2009-09-09,7.0,8.33,14.898467320261437,49.10269,-116.55424
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2009-09-10,5.0,7.3,14.898467320261437,45.36769,-63.23062
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2009-09-10,4.885352143248175,7.7,9.7,45.874908,-73.281964
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2009-09-10,4.885352143248175,8.0,14.898467320261437,61.74267,-121.21967
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2009-09-10,4.885352143248175,6.95,2.1,46.37864,-72.61422
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2009-09-14,4.885352143248175,8.51,14.898467320261437,46.14017,-77.55365
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2009-09-14,8.0,8.1,14.898467320261437,34.68108,-80.63893
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2009-09-14,4.885352143248175,8.68,14.898467320261437,49.76807,-94.39234
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2009-09-14,4.885352143248175,8.23,14.898467320261437,50.76961,-103.79031
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2009-09-14,4.885352143248175,8.26,14.898467320261437,46.28987,-66.59298
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2009-09-15,4.885352143248175,7.5,4.26,45.68226,-76.62248
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2009-09-16,4.885352143248175,7.99,14.898467320261437,53.27956,-103.58755
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2009-09-16,4.885352143248175,8.45,14.898467320261437,46.79359,-84.39111
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2009-09-16,4.885352143248175,8.67,14.898467320261437,46.37318,-62.27866
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2009-09-16,4.885352143248175,7.7,14.898467320261437,53.27956,-103.58755
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2009-09-17,12.0,7.9,14.898467320261437,60.876,-135.43545
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2009-09-17,4.885352143248175,8.43,14.898467320261437,44.01496,-66.14925
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2009-09-18,12.0,7.9,14.898467320261437,60.876,-135.43545
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2009-09-21,4.885352143248175,8.57,10.1,46.311578,-72.546012
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2009-09-22,4.885352143248175,8.3,14.898467320261437,51.088425,-115.350551
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2009-09-22,4.885352143248175,7.7,14.898467320261437,45.56887,-65.75331
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2009-09-23,4.885352143248175,8.03,14.898467320261437,65.27071,-126.76571
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2009-09-23,4.885352143248175,8.28,14.898467320261437,51.33497,-116.04974
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2009-09-23,4.885352143248175,8.41,14.898467320261437,53.83474,-107.03254
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2009-09-23,4.885352143248175,8.34,5.02,46.78944,-71.19476
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2009-09-24,4.885352143248175,6.6,14.898467320261437,51.172908,-115.568212
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2009-09-25,4.885352143248175,7.83,14.898467320261437,45.89269,-64.9751
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2009-09-25,4.885352143248175,7.13,14.898467320261437,44.84347,-63.79918
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2009-09-30,1.0,8.06,14.898467320261437,36.06495,-115.30544
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2009-10-05,4.0,7.7,14.898467320261437,45.36769,-63.23062
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2009-10-05,4.885352143248175,6.33,2.0,46.37864,-72.61422
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2009-10-05,4.885352143248175,6.8,8.6,45.874908,-73.281964
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2009-10-06,4.885352143248175,8.66,14.898467320261437,49.71756,-97.12636
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2009-10-06,4.885352143248175,5.13,14.898467320261437,44.40816,-65.23315
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2009-10-06,4.2,8.37,14.898467320261437,49.10269,-116.55424
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2009-10-06,4.885352143248175,7.39,4.14,45.68226,-76.62248
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2009-10-07,4.885352143248175,8.37,14.898467320261437,52.10582,-101.2661
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2009-10-08,4.885352143248175,7.08,14.898467320261437,50.29433,-95.54489
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2009-10-13,0.0,8.13,14.898467320261437,60.05176,-128.90848
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2009-10-13,4.885352143248175,7.92,14.898467320261437,51.088425,-115.350551
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2009-10-13,2.0,7.96,14.898467320261437,-43.39192,170.18177
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2009-10-13,4.885352143248175,8.0,9.3,46.039305,-73.114843
AB,AL07AA0015,ATHABASCA RIVER ABOVE ATHABSCA FALLS,2009-10-14,4.885352143248175,8.3,14.898467320261437,57.18231,-111.6332
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2009-10-14,4.885352143248175,8.1,7.2,46.78944,-71.19476
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2009-10-14,4.885352143248175,8.28,14.898467320261437,51.33497,-116.04974
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2009-10-14,4.885352143248175,8.42,14.898467320261437,54.72917,-113.2792
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2009-10-14,4.5,7.9,14.898467320261437,60.876,-135.43545
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2009-10-15,4.885352143248175,8.51,14.898467320261437,44.57449,-64.16077
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2009-10-15,4.885352143248175,8.4,14.898467320261437,53.83474,-107.03254
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2009-10-15,4.885352143248175,8.64,14.898467320261437,59.51412,-126.36461
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2009-10-19,4.885352143248175,8.2,14.898467320261437,46.28987,-66.59298
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2009-10-19,4.885352143248175,7.62,14.898467320261437,50.76961,-103.79031
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2009-10-19,4.885352143248175,8.1,12.3,46.311578,-72.546012
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2009-10-20,5.0,8.18,14.898467320261437,34.68108,-80.63893
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2009-10-20,4.885352143248175,7.6,1.1,46.65076,-72.71208
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2009-10-20,0.1,8.16,14.898467320261437,36.06495,-115.30544
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2009-10-20,4.885352143248175,7.75,14.898467320261437,46.14017,-77.55365
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2009-10-20,4.885352143248175,6.48,14.898467320261437,51.172908,-115.568212
NS,NS01EC0005,"ROSEWAY RIVER (WSC GAUGE), LOWER OHIO",2009-10-20,4.885352143248175,4.38,14.898467320261437,44.169675,-65.396104
NS,NS01EA0001,TUSKET RIVER AT WILSONS BRIDGE,2009-10-20,4.885352143248175,4.71,14.898467320261437,51.94054,-114.63936
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2009-10-21,4.885352143248175,7.22,14.898467320261437,53.27956,-103.58755
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2009-10-21,4.885352143248175,7.59,14.898467320261437,46.79359,-84.39111
SK,SA06EA0003,CHURCHILL RIVER BELOW WASAWAKASIK,2009-10-21,4.885352143248175,6.79,14.898467320261437,55.91835,-107.7192
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2009-10-21,4.885352143248175,6.98,14.898467320261437,53.27956,-103.58755
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2009-10-22,4.885352143248175,8.1,14.898467320261437,44.62234,-84.92329
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2009-10-22,4.885352143248175,8.49,14.898467320261437,44.01496,-66.14925
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2009-10-26,4.885352143248175,8.62,14.898467320261437,49.76807,-94.39234
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2009-10-26,4.885352143248175,8.67,14.898467320261437,46.14017,-77.55365
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2009-10-27,1.0,8.16,14.898467320261437,60.05176,-128.90848
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2009-10-28,4.885352143248175,6.35,14.898467320261437,44.63992,-73.11345
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2009-10-29,4.885352143248175,7.43,14.898467320261437,51.94054,-114.63936
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2009-10-29,4.885352143248175,6.76,14.898467320261437,46.64451,-60.94759
NS,NS01DR0001,SOUTH RIVER AT ST. ANDREWS,2009-10-30,4.885352143248175,7.57,14.898467320261437,45.47061,-61.94279
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2009-11-02,4.885352143248175,8.61,14.898467320261437,49.76807,-94.39234
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2009-11-02,4.885352143248175,7.7,25.0,45.874908,-73.281964
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2009-11-02,4.885352143248175,5.0,14.898467320261437,44.40816,-65.23315
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2009-11-02,4.885352143248175,8.66,14.898467320261437,46.14017,-77.55365
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2009-11-02,4.885352143248175,7.92,2.5,46.37864,-72.61422
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2009-11-03,4.885352143248175,7.63,6.1,45.68226,-76.62248
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2009-11-03,4.885352143248175,8.42,14.898467320261437,52.10582,-101.2661
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2009-11-04,4.885352143248175,8.5,14.898467320261437,46.79359,-84.39111
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2009-11-04,4.885352143248175,7.6,14.898467320261437,50.29433,-95.54489
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2009-11-05,4.885352143248175,8.45,14.898467320261437,44.01496,-66.14925
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2009-11-05,4.885352143248175,8.6,14.898467320261437,49.71756,-97.12636
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2009-11-09,4.885352143248175,6.4,14.898467320261437,51.172908,-115.568212
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2009-11-12,4.885352143248175,8.01,3.9,46.039305,-73.114843
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2009-11-12,4.885352143248175,8.66,14.898467320261437,46.37318,-62.27866
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2009-11-12,3.0,7.7,14.898467320261437,45.36769,-63.23062
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2009-11-16,4.885352143248175,8.3,14.898467320261437,51.088425,-115.350551
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2009-11-16,2.0,7.97,14.898467320261437,-43.39192,170.18177
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2009-11-17,4.885352143248175,8.32,14.898467320261437,46.28987,-66.59298
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2009-11-17,4.885352143248175,8.25,14.898467320261437,51.33497,-116.04974
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2009-11-17,4.885352143248175,8.35,14.898467320261437,53.83474,-107.03254
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2009-11-17,4.885352143248175,8.38,14.898467320261437,50.76961,-103.79031
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2009-11-17,4.0,8.26,14.898467320261437,49.10269,-116.55424
NS,NS01ED9111,SHELBURNE RIVER,2009-11-18,4.885352143248175,4.48,14.898467320261437,42.62761,-72.73679
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2009-11-18,4.885352143248175,7.71,14.898467320261437,45.89269,-64.9751
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2009-11-18,0.1,7.99,14.898467320261437,60.876,-135.43545
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2009-11-18,4.885352143248175,7.0,14.898467320261437,44.84347,-63.79918
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2009-11-18,4.885352143248175,8.09,8.81,46.78944,-71.19476
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2009-11-19,4.885352143248175,7.7,14.898467320261437,53.27956,-103.58755
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2009-11-19,4.885352143248175,8.0,25.8,46.311578,-72.546012
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2009-11-20,4.885352143248175,7.68,14.898467320261437,45.56887,-65.75331
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2009-11-20,4.885352143248175,8.07,14.898467320261437,49.18562,-122.75014
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2009-11-23,4.885352143248175,5.79,14.898467320261437,44.32068,-79.88702
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2009-11-23,4.885352143248175,7.28,0.8,46.65076,-72.71208
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2009-11-25,4.885352143248175,7.5,14.898467320261437,51.94054,-114.63936
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2009-11-26,3.0,7.7,14.898467320261437,45.36769,-63.23062
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2009-11-30,4.885352143248175,7.81,5.22,45.68226,-76.62248
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2009-12-01,0.0,7.99,14.898467320261437,-43.39192,170.18177
NS,NS01ED9111,SHELBURNE RIVER,2009-12-01,4.885352143248175,4.4,14.898467320261437,42.62761,-72.73679
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2009-12-03,4.885352143248175,8.53,14.898467320261437,49.76807,-94.39234
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2009-12-03,4.885352143248175,8.5,14.898467320261437,46.14017,-77.55365
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2009-12-07,4.885352143248175,7.9,24.9,45.874908,-73.281964
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2009-12-07,4.885352143248175,8.42,14.898467320261437,51.088425,-115.350551
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2009-12-07,4.885352143248175,7.7,2.2,46.37864,-72.61422
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2009-12-07,4.885352143248175,8.58,14.898467320261437,50.76961,-103.79031
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2009-12-08,4.885352143248175,4.99,14.898467320261437,44.40816,-65.23315
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2009-12-08,4.885352143248175,8.39,14.898467320261437,51.33497,-116.04974
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2009-12-08,4.885352143248175,7.99,14.898467320261437,53.27956,-103.58755
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2009-12-08,4.885352143248175,6.5,14.898467320261437,44.63992,-73.11345
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2009-12-08,4.885352143248175,8.42,14.898467320261437,53.83474,-107.03254
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2009-12-09,4.885352143248175,7.73,28.2,46.78944,-71.19476
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2009-12-09,4.885352143248175,7.7,14.898467320261437,53.27956,-103.58755
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2009-12-09,0.0,8.21,14.898467320261437,49.10269,-116.55424
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2009-12-12,0.0,8.14,14.898467320261437,60.05176,-128.90848
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2009-12-14,4.885352143248175,8.05,14.898467320261437,46.79359,-84.39111
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2009-12-14,4.885352143248175,7.97,8.6,46.039305,-73.114843
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2009-12-14,4.885352143248175,8.03,14.898467320261437,46.28987,-66.59298
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2009-12-15,4.885352143248175,7.7,14.898467320261437,52.10582,-101.2661
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2009-12-15,4.885352143248175,7.53,14.898467320261437,44.01496,-66.14925
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2009-12-16,4.885352143248175,7.72,0.6,46.65076,-72.71208
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2009-12-16,4.885352143248175,8.3,14.898467320261437,49.71756,-97.12636
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2009-12-17,4.885352143248175,7.16,14.898467320261437,50.29433,-95.54489
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2009-12-21,4.885352143248175,8.0,8.3,46.311578,-72.546012
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2009-12-21,4.885352143248175,6.5,14.898467320261437,44.63992,-73.11345
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2009-12-22,4.885352143248175,7.5,14.898467320261437,51.94054,-114.63936
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2010-01-04,4.885352143248175,7.2,1.1,46.37864,-72.61422
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2010-01-04,0.0,8.1,14.898467320261437,45.36769,-63.23062
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2010-01-04,4.885352143248175,4.92,14.898467320261437,44.40816,-65.23315
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2010-01-05,0.0,8.0,14.898467320261437,-43.39192,170.18177
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2010-01-05,4.885352143248175,7.66,4.09,45.68226,-76.62248
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2010-01-06,0.0,8.31,14.898467320261437,49.10269,-116.55424
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2010-01-07,4.885352143248175,7.88,14.898467320261437,44.57449,-64.16077
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2010-01-07,4.885352143248175,7.8,14.898467320261437,59.51412,-126.36461
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2010-01-11,4.885352143248175,7.78,2.3,46.039305,-73.114843
