PROV_TERR,SITE_NO,SITE_NAME_NOM,DATE,TEMPERATURE (WATER),PH,TURBIDITY
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2011-07-14,4.885352143248175,7.94,17.8
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2011-07-18,4.885352143248175,8.26,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2011-07-19,4.885352143248175,7.561227656100738,36.7
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2011-07-19,4.885352143248175,7.78,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2011-07-19,4.885352143248175,7.561227656100738,17.3
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2011-07-19,4.885352143248175,7.09,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2011-07-19,4.885352143248175,7.561227656100738,7.8
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2011-07-20,4.885352143248175,8.43,14.898467320261437
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2011-07-20,4.885352143248175,8.32,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2011-07-25,11.9,8.09,14.898467320261437
NT,NW10JC0001,GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE,2011-07-25,4.885352143248175,7.74,14.898467320261437
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2011-07-25,15.3,8.13,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2011-07-25,4.885352143248175,8.36,12.4
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2011-07-26,4.885352143248175,7.94,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2011-07-26,4.885352143248175,7.561227656100738,21.2
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2011-07-26,4.885352143248175,7.561227656100738,9.6
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2011-07-26,4.885352143248175,7.561227656100738,83.0
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2011-08-01,7.4,7.19,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2011-08-01,4.885352143248175,7.561227656100738,9.91
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2011-08-01,4.885352143248175,7.561227656100738,5.18
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2011-08-01,4.885352143248175,7.561227656100738,87.1
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2011-08-02,4.885352143248175,7.23,0.7
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2011-08-02,8.5,7.75,14.898467320261437
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2011-08-03,4.885352143248175,7.84,2.7
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2011-08-04,4.885352143248175,7.89,8.0
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2011-08-07,4.885352143248175,5.32,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2011-08-08,4.885352143248175,7.95,14.898467320261437
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2011-08-08,4.885352143248175,6.84,19.2
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2011-08-09,10.8,8.3,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2011-08-09,4.885352143248175,8.41,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2011-08-09,4.885352143248175,7.37,3.3
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2011-08-09,12.6,8.18,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2011-08-10,4.885352143248175,7.85,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2011-08-10,4.885352143248175,7.561227656100738,8.0
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2011-08-10,4.885352143248175,7.561227656100738,15.2
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2011-08-10,4.885352143248175,7.561227656100738,141.0
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2011-08-15,4.885352143248175,8.17,19.1
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2011-08-16,4.885352143248175,7.561227656100738,89.6
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2011-08-16,4.885352143248175,7.561227656100738,10.6
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2011-08-16,4.885352143248175,7.561227656100738,6.14
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2011-08-17,4.885352143248175,8.17,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2011-08-17,4.885352143248175,8.11,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2011-08-18,4.885352143248175,8.75,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2011-08-18,4.885352143248175,7.41,14.898467320261437
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2011-08-22,10.1,8.14,14.898467320261437
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2011-08-22,4.885352143248175,8.32,14.898467320261437
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2011-08-23,4.885352143248175,6.92,0.739
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2011-08-23,4.885352143248175,8.45,14.898467320261437
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2011-08-23,4.885352143248175,7.7,14.898467320261437
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2011-08-23,4.885352143248175,7.19,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2011-08-23,8.4,8.1,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2011-08-23,4.885352143248175,8.0,13.7
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2011-08-24,4.885352143248175,7.561227656100738,84.8
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2011-08-24,4.885352143248175,7.561227656100738,9.4
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2011-08-24,4.885352143248175,7.4,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2011-08-24,4.885352143248175,7.561227656100738,19.3
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2011-08-24,4.885352143248175,8.46,14.898467320261437
SK,SA06EA0003,CHURCHILL RIVER BELOW WASAWAKASIK,2011-08-24,4.885352143248175,7.83,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2011-08-25,4.885352143248175,8.05,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2011-08-29,9.6,7.53,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2011-08-31,4.885352143248175,8.36,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2011-08-31,4.885352143248175,8.51,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2011-09-01,4.885352143248175,6.7,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2011-09-05,4.885352143248175,5.2,14.898467320261437
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2011-09-06,4.885352143248175,6.9,3.6
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2011-09-06,4.885352143248175,8.21,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2011-09-07,4.885352143248175,7.37,5.25
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2011-09-07,4.885352143248175,7.66,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2011-09-07,9.1,8.29,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2011-09-07,4.885352143248175,7.51,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2011-09-07,4.885352143248175,8.37,14.898467320261437
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2011-09-08,4.885352143248175,7.08,15.8
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2011-09-08,4.885352143248175,7.73,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2011-09-10,8.2,8.19,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2011-09-13,4.885352143248175,8.36,14.898467320261437
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2011-09-13,4.885352143248175,8.1,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2011-09-13,7.9,7.7,14.898467320261437
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2011-09-14,11.1,8.0,14.898467320261437
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2011-09-14,4.885352143248175,8.1,14.898467320261437
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2011-09-15,4.885352143248175,6.8,14.898467320261437
NT,NW10JC0001,GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE,2011-09-16,4.885352143248175,7.77,14.898467320261437
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2011-09-19,4.885352143248175,8.32,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2011-09-19,5.4,8.08,14.898467320261437
NS,NS01ED9111,SHELBURNE RIVER,2011-09-19,4.885352143248175,4.8,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2011-09-20,4.885352143248175,6.8,14.898467320261437
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2011-09-20,4.885352143248175,6.87,0.6
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2011-09-20,4.885352143248175,8.37,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2011-09-20,4.885352143248175,7.73,13.5
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2011-09-21,4.885352143248175,7.93,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2011-09-21,4.885352143248175,8.22,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2011-09-22,4.885352143248175,8.4,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2011-09-22,4.885352143248175,8.22,14.898467320261437
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2011-09-22,4.885352143248175,7.6,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2011-09-26,4.885352143248175,8.14,14.898467320261437
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2011-09-26,6.5,8.17,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2011-09-26,4.885352143248175,7.95,15.9
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2011-09-27,4.885352143248175,6.58,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2011-09-27,4.885352143248175,8.18,14.898467320261437
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2011-09-27,4.885352143248175,8.18,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2011-09-28,4.885352143248175,8.44,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2011-09-28,4.885352143248175,7.94,8.27
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2011-09-28,4.885352143248175,8.86,14.898467320261437
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2011-10-03,4.885352143248175,8.1,2.0
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2011-10-03,4.885352143248175,5.35,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2011-10-03,8.3,8.34,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2011-10-04,7.5,7.77,14.898467320261437
NS,NS01ED9111,SHELBURNE RIVER,2011-10-04,4.885352143248175,4.71,14.898467320261437
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2011-10-04,4.885352143248175,7.65,14.898467320261437
NS,NS01EA0001,TUSKET RIVER AT WILSONS BRIDGE,2011-10-04,4.885352143248175,5.07,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2011-10-04,4.885352143248175,6.66,14.898467320261437
NS,NS01EC0005,"ROSEWAY RIVER (WSC GAUGE), LOWER OHIO",2011-10-04,4.885352143248175,4.41,14.898467320261437
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2011-10-04,4.885352143248175,8.36,14.898467320261437
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2011-10-05,4.885352143248175,7.59,33.9
NT,NW07OB0002,HAY RIVER NEAR ALBERTA/NWT BORDER,2011-10-05,4.885352143248175,8.16,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2011-10-06,4.885352143248175,7.44,4.8
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2011-10-11,4.4,8.15,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2011-10-12,4.885352143248175,8.36,14.898467320261437
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2011-10-12,4.885352143248175,8.05,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2011-10-12,4.885352143248175,8.58,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2011-10-12,1.2,8.07,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2011-10-12,4.885352143248175,8.14,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2011-10-13,4.885352143248175,7.66,14.898467320261437
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2011-10-13,4.885352143248175,6.63,14.898467320261437
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2011-10-13,4.885352143248175,8.27,14.898467320261437
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2011-10-13,4.885352143248175,7.37,14.898467320261437
NS,NS01DR0001,SOUTH RIVER AT ST. ANDREWS,2011-10-14,4.885352143248175,7.39,14.898467320261437
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2011-10-17,4.885352143248175,8.38,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2011-10-17,4.885352143248175,7.7,24.2
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2011-10-17,5.9,7.99,14.898467320261437
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2011-10-18,4.885352143248175,8.63,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2011-10-18,4.885352143248175,8.66,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2011-10-19,4.885352143248175,8.09,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2011-10-19,4.885352143248175,8.13,8.0
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2011-10-19,4.885352143248175,8.21,14.898467320261437
AB,AL07AA0015,ATHABASCA RIVER ABOVE ATHABSCA FALLS,2011-10-19,4.885352143248175,8.12,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2011-10-19,4.885352143248175,8.07,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2011-10-19,4.885352143248175,8.08,14.898467320261437
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2011-10-19,4.8,7.96,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2011-10-19,4.885352143248175,8.1,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2011-10-19,4.885352143248175,8.3,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2011-10-19,4.885352143248175,8.19,14.898467320261437
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2011-10-20,4.885352143248175,8.07,14.898467320261437
NS,NS01ED9111,SHELBURNE RIVER,2011-10-24,4.885352143248175,4.4,14.898467320261437
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2011-10-26,4.885352143248175,7.7,14.898467320261437
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2011-10-26,4.885352143248175,7.63,0.6
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2011-10-27,4.885352143248175,7.4,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2011-10-27,4.885352143248175,7.5,14.898467320261437
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2011-10-27,4.885352143248175,6.4,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2011-10-31,4.0,8.28,14.898467320261437
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2011-11-01,4.885352143248175,4.99,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2011-11-01,4.885352143248175,4.82,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2011-11-01,5.2,7.66,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2011-11-07,4.885352143248175,8.72,14.898467320261437
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2011-11-07,4.885352143248175,8.0,1.4
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2011-11-07,0.6,7.92,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2011-11-08,0.0,8.14,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2011-11-08,4.885352143248175,8.71,14.898467320261437
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2011-11-08,4.885352143248175,7.2,9.5
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2011-11-08,4.885352143248175,8.1,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2011-11-09,4.885352143248175,7.96,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2011-11-09,4.885352143248175,7.6,4.2
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2011-11-09,4.885352143248175,7.79,14.898467320261437
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2011-11-14,4.885352143248175,6.4,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2011-11-14,4.885352143248175,7.95,3.3
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2011-11-14,4.885352143248175,8.37,14.898467320261437
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2011-11-14,4.885352143248175,7.3,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2011-11-15,4.885352143248175,6.0,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2011-11-15,4.885352143248175,8.63,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2011-11-15,4.885352143248175,8.16,5.8
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2011-11-15,4.885352143248175,8.2,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2011-11-15,4.885352143248175,8.56,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2011-11-16,4.885352143248175,7.87,11.2
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2011-11-16,0.0,8.3,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2011-11-16,4.885352143248175,8.29,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2011-11-16,4.885352143248175,7.94,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2011-11-18,4.885352143248175,7.42,14.898467320261437
QC,QU02NG3020,"Rivière à la Pêche, station CABIN RPA001 (Parc national de la Mauricie)",2011-11-22,4.885352143248175,7.19,0.8
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2011-11-23,4.885352143248175,7.6,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2011-11-24,4.885352143248175,7.34,14.898467320261437
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2011-11-25,4.885352143248175,7.4,14.898467320261437
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2011-11-29,4.885352143248175,6.4,14.898467320261437
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2011-11-29,4.885352143248175,7.45,14.898467320261437
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2011-12-01,4.885352143248175,5.96,14.898467320261437
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2011-12-02,4.885352143248175,5.12,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2011-12-04,4.885352143248175,4.84,14.898467320261437
QC,QU02NG3013,"Rivière Saint-Maurice, Prise d'eau de l'usine de filtration de Trois-Rivières",2011-12-05,4.885352143248175,7.78,1.9
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2011-12-05,4.885352143248175,8.01,14.898467320261437
NS,NS01EC0005,"ROSEWAY RIVER (WSC GAUGE), LOWER OHIO",2011-12-05,4.885352143248175,4.31,14.898467320261437
NS,NS01EA0001,TUSKET RIVER AT WILSONS BRIDGE,2011-12-05,4.885352143248175,4.55,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2011-12-05,4.885352143248175,8.48,14.898467320261437
NS,NS01ED9111,SHELBURNE RIVER,2011-12-05,4.885352143248175,4.34,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2011-12-05,4.885352143248175,5.84,14.898467320261437
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2011-12-06,4.885352143248175,7.69,14.898467320261437
QC,QU02OB9004,"Fleuve Saint-Laurent, Prise d'eau de l'usine de filtration de Lavaltrie",2011-12-06,4.885352143248175,7.13,10.0
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2011-12-06,4.885352143248175,8.38,14.898467320261437
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2011-12-06,4.885352143248175,5.7,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2011-12-06,4.885352143248175,8.08,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2011-12-06,4.885352143248175,7.17,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2011-12-07,4.885352143248175,7.5,10.2
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2011-12-07,4.885352143248175,8.51,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2011-12-07,4.885352143248175,7.97,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2011-12-11,0.0,7.97,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2011-12-12,4.885352143248175,8.15,6.6
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2011-12-12,4.885352143248175,8.23,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2011-12-12,0.0,7.8,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2011-12-12,0.0,8.32,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2011-12-13,4.885352143248175,8.1,9.5
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2011-12-13,4.885352143248175,6.83,14.898467320261437
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2011-12-13,4.885352143248175,7.37,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2011-12-13,4.885352143248175,8.11,14.898467320261437
